edition_id,event_id,edition_label,edition_url,start_date,end_date,date_status,city,country,mode,language,cfp_url,guidelines_url,cfp_status,eligibility,formats_and_durations,submission_requirements,compensation,travel_support,speaker_costs,recording_rights,accessibility,attendance_value,attendance_year,verified_at,source_ids,unknowns
ed-evt-kubecon-cloudnativecon-europe-kubecon-cloudnativecon-europe-2027,evt-kubecon-cloudnativecon-europe,KubeCon + CloudNativeCon Europe 2027,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/,2027-03-15,2027-03-18,exact,Barcelona,Spain,in-person,English,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/program/cfp/,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/program/cfp/,open,Maximum three submissions; generally one selected non-panel session; no repeat of a Linux Foundation event talk from the prior year.,30-minute session; 5-minute lightning; 80-minute tutorial; 30-minute panel,"Original, non-sales content; select track; previous recording requested; accepted speakers provide slides.",Conference pass for accepted speakers.,Funding route referenced by organizer but current award details not established.,One complimentary pass per accepted speaker,Sessions are recorded; exact license/rights terms not established.,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/attend/inclusion-accessibility/,"Official sponsor page targets 13,000 developers, architects, and technical leaders",2027,2026-09-04T12:00:00-06:00,src-adaptive-systems-ev-kccnc-main;src-adaptive-systems-ev-kccnc-economics;src-benchmarks-ev-kccnc-current;src-failure-improvement-ev-fi-kube-current;src-failure-improvement-ev-fi-kube-past1;src-failure-improvement-ev-fi-kube-past2;src-free-tier-src-kubecon-eu-cfp;src-free-tier-src-kubecon-eu-home;src-free-tier-src-kubecon-eu-sponsor;src-parallelization-ev-pa-kube-current;src-parallelization-ev-pa-kube-past1;src-parallelization-ev-pa-kube-past2;src-retrieval-src-kubecon-eu-cfp;src-retrieval-src-kubecon-eu-home,"Travel/hotel support, honorarium, visa support, and speaker-recording license are unknown; Dan's travel origin/budget/eligibility are unknown. | Travel, compensation, accessibility details, and precise fit to open-source implementation unknown | Travel origin, funding eligibility, hotel, speaker costs, rights license, accessibility and current attendance unknown. | Travel/hotel/honorarium; speaker agreement and recording license; whether non-Kubernetes economics framing is technical enough | Travel, hotel, honorarium, speaker agreement, and whether bridge talk is technical enough | MERGE CONFLICTS/VARIANTS — date_status: exact | confirmed; eligibility: Maximum three submissions; generally one selected non-panel session; no repeat of a Linux Foundation event talk from the prior year. | Public CFP; code-of-conduct agreement; speaker experience recording requested; no biography-based eligibility inferred | Vendor-neutral, open/cloud-native relevance; repeat-talk and proposal-count rules | Open submitter route; end-user company status is separately defined and unknown for Dan | Open route; end-user company status separately defined and unknown; formats_and_durations: 30-minute session; 5-minute lightning; 80-minute tutorial; 30-minute panel | 30-minute session; 5-minute lightning; 80-minute tutorial; panel; poster | 30-minute session; 5-minute lightning; 80-minute tutorial; poster; panel | 30-minute session; 5-minute lightning talk; 80-minute tutorial; submission_requirements: Original, non-sales content; select track; previous recording requested; accepted speakers provide slides. | Maximum three proposals as named speaker; vendor-neutral/open-source emphasis; slides required if accepted | Abstract, outline, benefits, audience, speaker biography, and recording sample; maximum three proposals | Maximum three proposals; previous recording requested; no sales pitches; disclose related LF talks in past year | Maximum three proposals; prior recording requested; no sales pitches; disclose related LF talk in past year; compensation: Conference pass for accepted speakers. | Complimentary all-access pass | Complimentary pass | unknown; travel_support: Funding route referenced by organizer but current award details not established. | unknown; speaker_costs: One complimentary pass per accepted speaker | No mandatory registration stated for accepted speakers; recording_rights: Sessions are recorded; exact license/rights terms not established. | Sessions are ordinarily recorded; exact license/rights not found on CFP page | Sessions recorded under event terms | Accepted speakers must submit slides; recording-rights details not extracted | Slides required; recording license not extracted; attendance_value: Official sponsor page targets 13,000 developers, architects, and technical leaders | 13000 | 13,000 attendees claimed on sponsor page; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:30:00-06:00 | 2026-09-04T23:00:00-06:00 | 2026-09-04T23:25:00-06:00"
ed-evt-observability-day-europe-observability-day-europe-2027,evt-observability-day-europe,Observability Day Europe 2027,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/observability-day/,2027-03-15,2027-03-15,confirmed,Barcelona,Spain,in-person,English,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cfp-colocated-events/,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cfp-colocated-events/,open,Vendor-neutral; material repeat-talk restriction,25-minute talk; 10-minute lightning; 35-minute panel,Proposal through common co-located CFP,Complimentary all-access pass,,,Recordings published to CNCF YouTube,,,,2026-09-04T23:00:00-06:00,src-benchmarks-ev-colocated-cfp,"Travel, compensation, accessibility, and multi-proposal interaction unknown"
ed-evt-platform-engineering-day-europe-platform-engineering-day-europe-2027,evt-platform-engineering-day-europe,Platform Engineering Day Europe 2027,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/platform-engineering-day/,2027-03-15,2027-03-15,exact,Barcelona,Spain,in-person,English,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cncf-hosted-co-located-events-overview/,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/platform-engineering-day/,open,Public CFP; code-of-conduct agreement,25-minute solo/dual presentation; 10-minute lightning; 35-minute panel,Platform engineering and AI is explicit; practical case studies favored,Complimentary all-access pass,unknown,Accepted co-located-event speakers receive an all-access pass,Recorded and posted to CNCF YouTube; exact license not stated,https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/attend/inclusion-accessibility/,unknown,,2026-09-04T12:00:00-06:00,src-adaptive-systems-ev-colocated-common;src-retrieval-src-platform-day;src-retrieval-src-cncf-colocated-faq,"Topic fit depends on foregrounding planner/platform controls; travel/hotel/honorarium unknown. | Travel, hotel, honorarium, detailed form fields, reuse rules | MERGE CONFLICTS/VARIANTS — cfp_url: https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cncf-hosted-co-located-events-overview/ | https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cfp-colocated-events/; guidelines_url: https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/platform-engineering-day/ | https://events.linuxfoundation.org/kubecon-cloudnativecon-europe/co-located-events/cfp-colocated-events/; eligibility: Public CFP; code-of-conduct agreement | unknown; formats_and_durations: 25-minute solo/dual presentation; 10-minute lightning; 35-minute panel | 25-minute presentation; 10-minute lightning; 35-minute panel; submission_requirements: Platform engineering and AI is explicit; practical case studies favored | Vendor-neutral; repeat restrictions; recording sample requested; compensation: Complimentary all-access pass | unknown; speaker_costs: Accepted co-located-event speakers receive an all-access pass | No mandatory registration stated for accepted speakers; recording_rights: Recorded and posted to CNCF YouTube; exact license not stated | recorded and published on CNCF YouTube; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:30:00-06:00"
ed-evt-dutch-ai-conference-dutch-ai-conference-2027,evt-dutch-ai-conference,Dutch AI Conference 2027,https://aiconference.nl/,2027-03-16,2027-03-18,official-conflict,Amsterdam,Netherlands,in-person,English,https://aiconference.nl/meet-the-speakers/call-for-presentations/,https://aiconference.nl/meet-the-speakers/call-for-presentations/,open,Inclusive public call; blind abstracts; multiple submissions encouraged,unknown,Concise anonymous abstract; original practical no-nonsense content favored,unknown,"Travel to Amsterdam and hotel covered; one night for nonlocal Netherlands speakers, two for international speakers, three for workshop speakers",Conference entry included,unknown,unknown,About 500 attendees expected; 25–30 speaking slots,2027,2026-09-04T12:00:00-06:00,src-retrieval-src-dutch-ai-cfp;src-retrieval-src-dutch-ai-rag;src-retrieval-src-dutch-ai-vector,"Page headline/footer say March 16–18 while a highlight says workshop March 10–11 and main conference March 12; format duration, rights, accessibility"
ed-evt-european-chatbot-and-agentic-ai-summit-european-chatbot-and-agentic-,evt-european-chatbot-and-agentic-ai-summit,European Chatbot & Agentic AI Summit 2027,https://theeuropeanchatbot.com/,2027-03-16,2027-03-19,official-conflict,Edinburgh,UK,in-person,English,https://theeuropeanchatbot.com/call-for-speakers/,https://theeuropeanchatbot.com/call-for-speakers/,conflicting-official-pages,Public speaker application and peer nomination routes,unknown,unknown,unknown,unknown,unknown,Organizer says talks are recorded; access terms differ by ticket,unknown,unknown,,2026-09-04T12:00:00-06:00,src-retrieval-src-eu-chatbot-cfp;src-retrieval-src-eu-chatbot-home,CFP page says March 16–19; homepage says March 16–18 and main event March 17–18; homepage also says CFP opens soon while CFP page invites applications; formats and economics unknown
ed-evt-international-conference-on-ai-in-education-2027-icaied-london-2027,evt-international-conference-on-ai-in-education-2027,ICAIED London 2027,https://www.icaied.org/,2027-03-19,2027-03-21,exact,London,United Kingdom,hybrid,English,https://www.icaied.org/call-for-papers,https://www.icaied.org/call-for-papers,open,"Researchers, educators, doctoral candidates, and practitioners",Oral or online presentation; exact duration unknown,200-250-word abstract and 3-5 keywords; double-blind review; optional full paper afterward,unknown,unknown,unknown,unknown,unknown,First-edition international AI-in-education audience; attendance unknown,2027,2026-09-04T12:00:00-06:00,src-evidence-learning-src-icaied-cfp;src-skeptic-education-ev-026,"Organizer identity/provenance, fee structure, publication terms, rights, accessibility, and track fit beyond broad AI education require verification. | First-edition organizer reputation, committee verification, fees, rights, economics, accessibility, and whether a non-study talk will pass review unknown | MERGE CONFLICTS/VARIANTS — edition_label: ICAIED London 2027 | ICAIED 2027; country: United Kingdom | UK; formats_and_durations: Oral or online presentation; exact duration unknown | Abstract presentation; exact duration not captured; submission_requirements: 200-250-word abstract and 3-5 keywords; double-blind review; optional full paper afterward | 200-250 word abstract and 3-5 keywords; double-blind review; attendance_value: First-edition international AI-in-education audience; attendance unknown | New event; no verified attendance or archive; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:00:00-06:00"
ed-evt-devopsdays-los-angeles-devopsdays-los-angeles-2027,evt-devopsdays-los-angeles,DevOpsDays Los Angeles 2027,https://devopsdays.org/events/2027-los-angeles/welcome/,2027-04-02,2027-04-02,exact,Pasadena,USA,in-person,English,https://devopsdays.org/events/2027-los-angeles/propose/,https://devopsdays.org/events/2027-los-angeles/propose/,conflicting-official-pages,Speaker must submit directly; local stories favored; no vendor pitches,30-40-minute talk; 10-minute lightning; Open Space,Title and description through SCaLE submission route,unknown,unknown,unknown,unknown,unknown,unknown,,2026-09-04T12:00:00-06:00,src-free-tier-src-dod-la-propose;src-free-tier-src-dod-global-speaking;src-retrieval-src-dod-la;src-retrieval-src-dod-global,Local page says CFP TBD while global speaking index labels it open and provides a 2026-11-01 deadline; economics and rights unknown | Local page says CFP TBD while global index labels open and gives 2026-11-01 deadline; economics and rights unknown | MERGE CONFLICTS/VARIANTS — eligibility: Speaker must submit directly; local stories favored; no vendor pitches | Direct speaker involvement; local stories favored; no vendor pitches; formats_and_durations: 30-40-minute talk; 10-minute lightning; Open Space | 30–40-minute talk; 10-minute lightning; Open Space; submission_requirements: Title and description through SCaLE submission route | SCaLE submission route
ed-evt-asu-gsv-summit-asu-gsv-summit-2027,evt-asu-gsv-summit,ASU+GSV Summit 2027,https://asugsvsummit.com/,2027-04-04,2027-04-07,exact,San Diego,USA,in-person,English,https://asugsvsummit.com/faq,https://asugsvsummit.com/faq,invitation-only,No public general speaker CFP found; program participation contact is public; startup GSV Cup has separate pre-Series-A eligibility,"Curated stages, panels, roundtables, and startup demos; general speaker formats not public",No general proposal route verified,unknown,unknown,unknown,unknown,unknown,"Official site reports 7,000 delegates, 700+ speakers, 65 countries",2027,2026-09-04T23:00:00-06:00,src-skeptic-education-ev-042;src-skeptic-education-ev-043,"Not actionable as an open CFP; Dan's invitation credentials, economics, rights, and travel preferences unknown"
ed-evt-inqaahe-biennial-conference-inqaahe-conference-2027,evt-inqaahe-biennial-conference,INQAAHE Conference 2027,https://inqaahe2027-doha.org/,2027-04-04,2027-04-07,exact,Doha,Qatar,in-person,English,https://inqaahe2027-doha.org/call-for-proposals/,https://inqaahe2027-doha.org/call-for-proposals/,open,International academic audience; detailed eligibility not stated,Conference sessions in diverse formats and posters,"Forward-looking, critical, practice-oriented proposal; accessible to international QA audience; interactive",,,,,,International QA agencies and providers,,2026-09-04T12:00:00-06:00,src-evidence-learning-src-inqaahe-cfp;src-evidence-learning-src-inqaahe-2025-program;src-evidence-learning-src-inqaahe-human,"Speaker economics, visa support, rights, accessibility, registration requirements, and Dan's QA credentials are unknown."
ed-evt-possible-possible-2027,evt-possible,POSSIBLE 2027,https://possibleevent.com/,2027-04-05,2027-04-07,exact,Miami Beach,United States,in-person,English,https://possibleevent.com/speaker-opportunities/,https://possibleevent.com/speaker-opportunities/,open,"CMOs, founders, strategists, creators, brand leaders, agencies, startups and innovators; solution providers routed to sales.",Format/duration not stated.,"Original idea, research, case study or forward-looking perspective; editorial application.",,,,,,,,2026-09-04T22:10:00-06:00,src-judgment-ev-ju-poss-current;src-judgment-ev-ju-poss-past1;src-judgment-ev-ju-poss-past2;src-product-engineering-ev-pe-poss-current;src-product-engineering-ev-pe-poss-past1;src-product-engineering-ev-pe-poss-past2,"Dan's founder/innovator eligibility, format, economics, rights, accessibility and attendance unknown; marketing audience is indirect."
ed-evt-aoma-adaptive-organizations-meet-architecture-aoma-2027,evt-aoma-adaptive-organizations-meet-architecture,AOmA 2027,https://aoma-conference.com/2027/,2027-04-06,2027-04-07,exact,Berlin,Germany,in-person,English,https://aoma-conference.com/2027/cfp/,https://aoma-conference.com/2027/cfp/,open,Public Sessionize CFP,40 minutes including Q&A; mixture of lecture and hands-on favored,"Title, abstract, introductory/deep-dive type, tags, name, title, bio, photo, email",Accommodation reimbursed up to EUR 300 for speakers outside Berlin,Accommodation up to EUR300 outside Berlin; travel covered up to an unspecified location-based amount,unknown,Recording rights not stated,Organizer invites disclosure of access/parenting needs and offers discussion,unknown,,2026-09-04T12:00:00-06:00,src-adaptive-systems-ev-aoma-current;src-adaptive-systems-ev-aoma-history;src-retrieval-src-aoma-cfp,"Travel cap by region, honorarium, visa support, speaker costs, and recording rights unknown; official page conflicts with later LinkedIn deadline claim. | Travel cap, honorarium, pass, rights, and whether talk has enough organizational/architecture emphasis | MERGE CONFLICTS/VARIANTS — edition_url: https://aoma-conference.com/2027/ | https://aoma-conference.com/; eligibility: Public Sessionize CFP | unknown; formats_and_durations: 40 minutes including Q&A; mixture of lecture and hands-on favored | 40 minutes including Q&A; introductory or deep-dive; submission_requirements: Title, abstract, introductory/deep-dive type, tags, name, title, bio, photo, email | Title, abstract, type, tags, name, title, bio, photo, email; English; compensation: Accommodation reimbursed up to EUR 300 for speakers outside Berlin | unknown; travel_support: Accommodation up to EUR300 outside Berlin; travel covered up to an unspecified location-based amount | Travel covered up to an amount depending on origin region; recording_rights: Recording rights not stated | unknown; accessibility: Organizer invites disclosure of access/parenting needs and offers discussion | Organizer offers to discuss accessibility and parent needs; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:30:00-06:00"
ed-evt-ieee-global-engineering-education-conference-educon-ieee-educon-2027,evt-ieee-global-engineering-education-conference-educon,IEEE EDUCON 2027,https://educon-conference.org/current/,2027-04-06,2027-04-09,exact,Timisoara,Romania,in-person,English,https://ieee-edusociety.org/post/educon-2027-call-abstracts,https://educon-conference.org/current/,open,Engineering-education contribution; author eligibility not otherwise stated,Paper/abstract presentation; duration unknown,Initial abstract followed by author instructions and likely paper requirements,,,,,,International engineering-education research audience,,2026-09-04T12:00:00-06:00,src-evidence-learning-src-educon-cfp,"Talk is not engineering-specific and research/paper burden is a likely barrier; economics, rights, accessibility unknown."
ed-evt-wscuc-accreditation-resource-conference-arc2027,evt-wscuc-accreditation-resource-conference,ARC2027,https://www.wscuc.org/arc2027cfp/,2027-04-07,2027-04-09,exact,San Diego,United States,in-person,English,https://www.wscuc.org/arc2027cfp/,https://www.wscuc.org/arc2027cfp/,open,Open to higher-education leaders and professionals; priority to accredited institutions in good standing,Session formats not captured; workshop rooms support small-group work,"Evidence-based action, tangible outcomes, applicability, audience appeal; vendor promotion excluded",,No travel support stated,Full registration fee plus own travel and lodging,,Electronic materials optional; no accessibility terms captured,Accreditation and quality-assurance leaders; attendance not verified,,2026-09-04T12:00:00-06:00,src-evidence-learning-src-wscuc-cfp;src-evidence-learning-src-wscuc-2026;src-evidence-learning-src-wscuc-authentic,Dan's relationship to a WSCUC-accredited institution is unknown and affects priority; exact format/duration and rights unknown.
ed-evt-swiss-testing-day-swiss-testing-day-2027,evt-swiss-testing-day,Swiss Testing Day 2027,https://swisstestingday.ch/,2027-04-08,2027-04-08,exact,Zurich,Switzerland,in-person,,https://sessionize.com/swiss-testing-day-2027/,https://sessionize.com/swiss-testing-day-2027/,open,Public Sessionize call; practitioner lessons and failed experiments welcomed.,30-minute talk; 60-minute workshop/deep dive; other formats listed in CFP,"Proposal, abstract and speaker profile.",No speaker fee stated.,,No event fee for selected speaker.,,,,,2026-09-04T23:50:00-06:00,src-failure-improvement-ev-fi-swiss-current;src-failure-improvement-ev-fi-swiss-past1;src-failure-improvement-ev-fi-swiss-past2;src-parallelization-ev-pa-swiss-current;src-parallelization-ev-pa-swiss-past1;src-parallelization-ev-pa-swiss-past2,"Language, travel/hotel, recording rights, accessibility, attendance and multiple-submission rules unknown."
ed-evt-ainext-awards-and-conference-ainext-us-2027,evt-ainext-awards-and-conference,AINext US 2027,https://ainextconference.com/apply-to-speak,2027-04-09,2027-04-09,exact,,United States,in-person,English,https://ainextconference.com/apply-to-speak,https://ainextconference.com/apply-to-speak,open-undated,Public applied-AI speaker-interest route; review promised within two weeks.,Format/duration not stated.,Edition selection and application through organizer portal.,,,,,,,,2026-09-04T22:20:00-06:00,src-judgment-ev-ju-ainext-current;src-product-engineering-ev-pe-ainext-current,"City, deadline, selection requirements, economics, rights, accessibility and attendance unknown."
ed-evt-srecon-americas-srecon27-americas,evt-srecon-americas,SREcon27 Americas,https://www.usenix.org/conference/srecon27americas,2027-04-12,2027-04-14,exact,Seattle,United States,in-person,English,https://www.usenix.org/conference/srecon27americas/call-for-participation,https://www.usenix.org/conference/srecon27americas/call-for-participation,open,Open internationally; new speakers encouraged. Speaker must submit own human-written proposal; content cannot be entirely or substantively generated by AI.,15 minutes plus 5 Q&A; 35 minutes plus 10 Q&A,Proposal and speaker details; two-phase review; human-written attestation.,unknown,unknown,unknown,"USENIX commonly posts slides/video, confirmed for 2026 archive; 2027 rights terms not located",unknown,Open-access archive in prior cycles,2027,2026-09-04T23:20:00-06:00,src-adaptive-systems-ev-srecon-current;src-adaptive-systems-ev-srecon-past1;src-adaptive-systems-ev-srecon-past2;src-benchmarks-ev-srecon-current;src-benchmarks-ev-srecon-past;src-failure-improvement-ev-fi-sre-current;src-failure-improvement-ev-fi-sre-past1;src-failure-improvement-ev-fi-sre-past2;src-parallelization-ev-pa-sre-current;src-parallelization-ev-pa-sre-past1;src-parallelization-ev-pa-sre-past2;src-retrieval-src-srecon27-cfp;src-retrieval-src-srecon26-agents;src-retrieval-src-srecon26-language,"Format, speaker economics, travel/hotel, accessibility, and 2027 recording terms unknown. | Speaker economics, rights, accessibility, format, and numeric UTC offset unknown | Travel support, speaker costs, recording rights, accessibility details, and public attendance figure not found. Dan's eligibility facts beyond supplied material are unknown. | Speaker registration, travel/honorarium, rights, accessibility, and sufficient SRE connection | MERGE CONFLICTS/VARIANTS — date_status: exact | confirmed; country: United States | USA; eligibility: Open internationally; new speakers encouraged. Speaker must submit own human-written proposal; content cannot be entirely or substantively generated by AI. | Public participation call; content must be primarily human-written and attested | Human-authored submission attestation; practitioner reliability content | International and new speakers welcome; presenter must submit own proposal and attest content is primarily human-written; formats_and_durations: 15 minutes plus 5 Q&A; 35 minutes plus 10 Q&A | Talk formats/durations not visible in retrieved excerpt | Format/duration not captured | 15+5 Q&A; 35+10 Q&A; lightning CFP later; submission_requirements: Proposal and speaker details; two-phase review; human-written attestation. | Proposal plus required human-authorship attestation; practical technical depth expected | Proposal describing concrete operational experience and takeaways | Two-phase submission; technical guidance and applied experience favored; recording_rights: USENIX commonly posts slides/video, confirmed for 2026 archive; 2027 rights terms not located | unknown; verified_at: 2026-09-04T23:20:00-06:00 | 2026-09-04T23:30:00-06:00 | 2026-09-04T23:00:00-06:00 | 2026-09-04T12:00:00-06:00"
ed-evt-qcon-london-qcon-london-2027,evt-qcon-london,QCon London 2027,https://qconlondon.com/,2027-04-13,2027-04-16,unconfirmed,London,United Kingdom,in-person,English,https://qconferences.com/third-party-social-media,https://qconlondon.com/faq/apr2025,invitation-only-with-spontaneous-route,Usually direct invitation; spontaneous submission form exists; production practitioner evidence strongly favored,Conference talk; duration unknown,Public submission path not found,unknown,Organizer says travel/accommodation budget is offered to all speakers,unknown,unknown,https://qconlondon.com/qcon-cares,75+ handpicked practitioners; one speaker per 11 attendees claimed,2027,2026-09-04T12:00:00-06:00,src-benchmarks-ev-qcon;src-retrieval-src-qcon-london;src-retrieval-src-qcon-selection,"Edition dates, contact route for editorial pitches, selection rules, economics, rights, and accessibility unknown | Spontaneous form fields/status, format, honorarium, rights, and Dan's production credentials | MERGE CONFLICTS/VARIANTS — date_status: unconfirmed | exact; country: United Kingdom | UK; guidelines_url: https://qconlondon.com/faq/apr2025 | https://qconlondon.com/; cfp_status: invitation-only-with-spontaneous-route | invitation-only; eligibility: Usually direct invitation; spontaneous submission form exists; production practitioner evidence strongly favored | Curated speaker program; no public CFP route verified; formats_and_durations: Conference talk; duration unknown | unknown; submission_requirements: Public submission path not found | unknown; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:00:00-06:00"
ed-evt-kmworld-europe-kmworld-europe-2027,evt-kmworld-europe,KMWorld Europe 2027,https://www.kmworld.com/Europe/2027/,2027-04-14,2027-04-15,exact,London,United Kingdom,in-person,English,https://www.kmworld.com/Europe/2027/CallForSpeakers.aspx,https://www.kmworld.com/Europe/2027/CallForSpeakers.aspx,conflicting,Header says 'Opens soon' while body gives an October 9 deadline and incorrectly references participation in 2026.,Presentations; case studies; workshops; roundtables; debates; durations not stated.,"Title, abstract, relevant bio and presenter contact details.",Complimentary two-day conference pass.,,Speaker pass included.,Video archive exists; exact rights unknown.,,,,2026-09-04T22:15:00-06:00,src-judgment-ev-ju-km-current;src-judgment-ev-ju-km-past1;src-judgment-ev-ju-km-past2;src-product-engineering-ev-pe-km-current;src-product-engineering-ev-pe-km-past1;src-product-engineering-ev-pe-km-past2,"CFP year/status conflict prevents actionable deadline claim; economics beyond pass, rights, accessibility and attendance unknown."
ed-evt-olc-innovate-olc-innovate-2027,evt-olc-innovate,OLC Innovate 2027,https://onlinelearningconsortium.org/conferences/olc-innovate2027/,2027-04-20,2027-04-22,exact,,,virtual,English,https://onlinelearningconsortium.org/conferences/olc-innovate2027/present/,https://onlinelearningconsortium.org/conferences/olc-innovate2027/present/,announced-not-open,"Educators, vendors, and industry L&D may submit; vendor product sessions require educator or industry-L&D co-presenter",Academic presentation and interactive formats; exact durations should be rechecked when portal opens,Double-blind proposal; outcomes; audience appeal; interactivity; vendor-neutral educational content,unknown,No travel needed,Accepted presenters must register and pay published fee; price not yet available,2026 sessions were recorded for nine months; 2027 rights not stated,unknown,Global online-learning practitioner network; attendance figure not verified,2027,2026-09-04T12:00:00-06:00,src-evidence-learning-src-olc-cfp;src-evidence-learning-src-olc-2026-program;src-skeptic-education-ev-017;src-skeptic-education-ev-018;src-skeptic-education-ev-069;src-skeptic-education-ev-070,"CFP opens 2026-09-15; 2027 recording/accessibility terms and registration price unknown. | Registration price, rights, accessibility, Dan's vendor status/affiliation, and exact session duration unknown | MERGE CONFLICTS/VARIANTS — eligibility: Educators, vendors, and industry L&D may submit; vendor product sessions require educator or industry-L&D co-presenter | Educators, vendors, and L&D professionals may submit; product/service proposals need educator or L&D co-presenter; formats_and_durations: Academic presentation and interactive formats; exact durations should be rechecked when portal opens | Multiple virtual session types; exact 2027 durations not captured; submission_requirements: Double-blind proposal; outcomes; audience appeal; interactivity; vendor-neutral educational content | Double-blind proposal; educational/non-promotional; alignment, outcomes, appeal, interactivity; travel_support: No travel needed | none; speaker_costs: Accepted presenters must register and pay published fee; price not yet available | Accepted presenters must register and pay published fee; recording_rights: 2026 sessions were recorded for nine months; 2027 rights not stated | unknown; attendance_value: Global online-learning practitioner network; attendance figure not verified | International online/digital/blended-learning community; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:00:00-06:00"
ed-evt-lilac-lilac-2027,evt-lilac,LILAC 2027,https://www.lilacconference.com/lilac-2027/,2027-04-21,2027-04-23,exact,London,United Kingdom,in-person,English,https://www.lilacconference.com/lilac-2027/call-for-presentations-1,https://www.lilacconference.com/lilac-2027/call-for-presentations-1,announced-not-open,Information-literacy proposals from all sectors and contexts; underrepresented and first-time presenters encouraged,"Symposium, workshop, paper, and poster options; durations not captured",Account required; abstract; must go beyond generic AI-adoption or AI-literacy coverage,,Bursaries for specified library sectors; Dan's eligibility unknown,,,,Information-literacy community; attendance not verified,,2026-09-04T12:00:00-06:00,src-evidence-learning-src-lilac-cfp,"CFP opens 2026-09-21; topic requires stronger information-literacy framing; economics, rights, accessibility incomplete."
ed-evt-stareast-stareast-2027,evt-stareast,STAREAST 2027,https://stareast.techwell.com/,2027-04-25,2027-04-30,confirmed,Orlando,United States,hybrid,English,https://stareast.techwell.com/speaker-submission-form-stareast-2027,https://stareast.techwell.com/speaker-submission-form-stareast-2027,open,,Conference presentation; exact duration not stated on form,150-200 word single-paragraph description; 75-150 word third-person bio; headshot; topic/job-function selections,,,,,,Hundreds in person and thousands online,,2026-09-04T23:00:00-06:00,src-benchmarks-ev-stareast-main;src-benchmarks-ev-stareast-cfp,"Speaker economics, recording rights, accessibility, exact format, and deadline time zone unknown"
ed-evt-a4q-global-testing-summit-a4q-global-testing-summit-2027,evt-a4q-global-testing-summit,A4Q Global Testing Summit 2027,https://testingsummit.com/,2027-04-27,2027-04-29,confirmed,,,online,English; German; French; Spanish,https://testingsummit.com/#call-for-papers,https://testingsummit.com/#call-for-papers,open,,Online session; duration unknown,"Title and short abstract; contact, country, company, and job-title fields",No speaker fee stated,,Free to attend,,,85+ speakers from 30+ countries,2027,2026-09-04T23:00:00-06:00,src-benchmarks-ev-a4q,"CFP deadline, session duration, speaker payment interpretation, rights, accessibility, and platform unknown; stale 2026 footer dates conflict with 2027 hero"
ed-evt-a4q-testing-summit-a4q-testing-summit-2027,evt-a4q-testing-summit,A4Q Testing Summit 2027,https://testingsummit.com/,2027-04-27,2027-04-29,exact,,,online,English; German; French; Spanish,https://testingsummit.com/,https://testingsummit.com/,open-undated,Public speaker route shown; no closing date found.,,Title and short abstract requested.,No speaker fee stated.,Not applicable for online event.,,,,85+ speakers from 30+ countries advertised,2027,2026-09-05T00:10:00-06:00,src-failure-improvement-ev-fi-a4q-current;src-parallelization-ev-pa-a4q-current,"Deadline, duration, recording rights, accessibility, platform, audience size and selection rules unknown."
ed-evt-devopsdays-raleigh-devopsdays-raleigh-2027,evt-devopsdays-raleigh,DevOpsDays Raleigh 2027,https://devopsdays.org/events/2027-raleigh/welcome/,2027-04-27,2027-04-28,exact,Raleigh,USA,in-person,English,https://devopsdays.org/events/2027-raleigh/propose/,https://devopsdays.org/events/2027-raleigh/propose/,open,Speaker must submit directly; local and underrepresented voices favored; no vendor pitches,30-minute talk; 5-minute Ignite; Open Space,Google Form; original content preferred,unknown,unknown,unknown,unknown,unknown,unknown,,2026-09-04T12:00:00-06:00,src-free-tier-src-dod-raleigh-propose;src-free-tier-src-dod-global-speaking;src-retrieval-src-dod-raleigh,"Official notification date precedes deadline and is unusable; economics, rights, accessibility, and travel unknown | Official notification date precedes deadline and is unusable; economics, rights, accessibility, travel | MERGE CONFLICTS/VARIANTS — eligibility: Speaker must submit directly; local and underrepresented voices favored; no vendor pitches | Direct speaker involvement; local and underrepresented voices favored; no vendor pitches"
